Candlewood Suites|Memphis,Candlewood Suites Memphis,1.0
Extended StayAmerica AppleTree|Memphis,Extended Stay America Hotel Apple Tree Memphis (Tennessee),0.789473684211
Clarion Hotel Memphis|Memphis,Clarion Hotel Memphis,1.0
Drury Inn and Suites|Memphis,Days Inn And Suites Memphis,0.838709677419
Ramada Inn|Memphis,Ramada Inn Memphis,1.0
Extended StayAmerica Deluxe Wolfchase Galleria|Memphis,Extended Stay Deluxe Hotel Wolfchase Galleria Memphis,0.906976744186
University Plaza Hotel|West Lafayette,University Plaza Hotel West Lafayette,1.0
Holiday Inn|Big Rapids,Holiday Inn Big Rapids,1.0
Holiday Inn University Plaza|Bowling Green,Holiday Inn University Plaza Bowling Green (Kentucky),0.823529411765
A Victory Inn and Suites|Bowling Green,A Victory Inn and Suites Bowling Green (Ohio),1.0
Oak Tree Inn|North Platte,Oak Tree Inn North Platte,1.0
Jameson Inn|Oak Ridge,Jameson Inn Oak Ridge,1.0
Holiday Inn Express Irondale|Birmingham,Holiday Inn Express Detroit Birmingham (Michigan),0.8
Sheraton|Birmingham,Sheraton Hotel Birmingham (Alabama),1.0
Drury Inn|Birmingham,Days Inn Birmingham (Alabama),0.705882352941
La Quinta|Birmingham,La Quinta Inn Birmingham (Alabama),0.818181818182
Wingate|Birmingham,Wingate Hotel Birmingham (Alabama),1.0
Wynfrey|Birmingham,The Wynfrey Hotel Birmingham (Alabama),0.777777777778
Holiday Inn Express|Coldwater,Holiday Inn Express Coldwater,1.0
Best Western Barsana Hotel and Suites|Oklahoma City,Best Western Barsana Hotel & Suites Oklahoma City,0.965517241379
Sheraton|Oklahoma City,Sheraton Hotel Oklahoma City,1.0
Crowne Plaza|Oklahoma City,Crowne Plaza Hotel Oklahoma City,1.0
Holiday Inn|Oklahoma City,Days Inn Oklahoma City,0.736842105263
Hampton Inn|Hattiesburg,Hampton Inn Hattiesburg,1.0
Holiday Inn|Denton,Days Inn Denton,0.736842105263
Sheraton Suites|Cuyahoga Falls - Kent,Sheraton Suites Akron Cuyahoga Falls,0.833333333333
Sheraton|Annapolis,Sheraton Hotel Annapolis,1.0
Historic Inns of Annapolis|Annapolis,Historic Inns Annapolis,0.896551724138
Best Western|Annapolis,Best Western Hotel Annapolis,1.0
Essex Inn|<b> This section now has been split into two: the Soldier Field/McCormick Place zone and the UIC-Near West Side zone. </b>,Mesa Inn Grand Junction,0.705882352941
Travelodge|<b> This section now has been split into two: the Soldier Field/McCormick Place zone and the UIC-Near West Side zone. </b>,Travelodge Hotel West Yarmouth,1.0
La Quinta|Champaign - Urbana,La Quinta Inn Champaign,0.818181818182
Red Roof Inn|Champaign - Urbana,Red Roof Inn Champaign,1.0
Inn at the Fairgrounds|Syracuse,Inn at the Fairgrounds Syracuse (New York),0.785714285714
Candlewood Suites Airport South Bay Road|Syracuse,Candlewood Suites Airport Syracuse (New York),0.753246753247
Jameson Inn|Laurinburg,Jameson Inn Laurinburg,1.0
Holiday Inn Select in Phoenix Airport|Phoenix,Holiday Inn Hotel & Suites Airport Phoenix,0.745762711864
Doubletree Guest Suites Gateway Center|Phoenix,Doubletree Guest Suites Phoenix,0.754098360656
Embassy Suites at|Phoenix,Embassy Suites Airport Phoenix,0.871794871795
Radison Phoenix Airport|Phoenix,Radisson Hotel Airport Phoenix,0.969696969697
Hilton Airport|Phoenix,Hilton Hotel Airport Phoenix,0.965517241379
Holiday Inn Express Airport|Phoenix,Holiday Inn Express Hotel & Suites Airport Phoenix,0.84375
Pointe Hilton Squaw Peak|Phoenix,Pointe Hilton Squaw Peak Resort Phoenix,0.872727272727
Best Western InnSuites|Phoenix,Best Western InnSuites Hotel & Suites Phoenix,0.814814814815
Clarendon Hotel|Phoenix,The Clarendon Hotel Phoenix,0.818181818182
Embassy Suites|Phoenix,Embassy Suites North Phoenix,0.823529411765
Grace Inn|Phoenix,Grace Inn Phoenix,1.0
Country Inn and Suites|Phoenix,A Victory Inn and Suites Phoenix,0.789473684211
Hilton Suites|Phoenix,Hilton Suites Phoenix,1.0
Hyatt Regency|Phoenix,Hyatt Regency Hotel Phoenix,1.0
Wyndham Phoenix|Phoenix,Wyndham Hotel Phoenix,1.0
La Quinta Inn Thomas Rd|Phoenix,La Quinta Inn Thomas Road Phoenix,0.958333333333
Holiday Inn Express|Phoenix,Holiday Inn West Phoenix,0.8
Arizona Golf Resort|Phoenix,Arizona Grand Resort Phoenix,0.820512820513
Hilton Phoenix EastMesa|Phoenix,Hilton Suites Phoenix,0.758620689655
Holiday Inn|Phoenix,Holiday Inn West Phoenix,0.814814814815
Sheraton Crescent Hotel|Phoenix,Sheraton Crescent Hotel Phoenix,1.0
Hampton Inn Phoenix NorthHappy Valley Area|Phoenix,Hampton Inn & Suites Happy Valley North Phoenix,0.756756756757
Candlewood Suites Phoenix|Phoenix,Candlewood Suites Phoenix,1.0
Best Western Suites|Phoenix,Best Western InnSuites Hotel & Suites Phoenix,0.745098039216
Hilton Garden Inn Scottsdale Old Town|Phoenix,Hilton Garden Inn Midtown Phoenix,0.741935483871
Hyatt Place Old Town|Phoenix,Hyatt Place Hotel North Phoenix,0.736842105263
Legacy Golf Resort|Phoenix,Legacy Golf Resort Phoenix,1.0
Best Western Inn Tempe|Phoenix,Best Western Inn Airport Phoenix,0.782608695652
Four Points|Phoenix,Four Points Hotel North Phoenix,0.758620689655
Hyatt Place|Phoenix,Hyatt Place Hotel North Phoenix,0.758620689655
Hawthorn Suites|Phoenix,Hilton Suites Phoenix,0.785714285714
Days Inn|Phoenix,Days Inn Phoenix,1.0
Holiday Inn West|Phoenix,Holiday Inn West Phoenix,1.0
Holiday Inn Express|Blowing Rock,Holiday Inn Express South Blowing Rock,0.863636363636
Mainstay Suites Hayward|Hayward - Union City,MainStay Suites Hayward,0.789473684211
Red Lion|Pocatello,Red Lion Hotel Pocatello,1.0
Best Western CottonTree Inn Pocatello|Pocatello,Best Western CottonTree Inn Pocatello,1.0
Crowne Plaza|Hartford,Crowne Plaza Hotel Downtown Hartford,0.705882352941
Sheraton Hartford Hotel|Hartford,Sheraton Hotel East Hartford,1.0
Holiday Inn East|Hartford,Holiday Inn East Hartford,0.814814814815
Holiday Inn Express|Hartford,Holiday Inn Express Downtown Hartford,0.808510638298
Crowne Plaza Hartford South Cromwell|Hartford,Crowne Plaza Hotel Downtown Hartford,0.72
Holiday Inn Express East Windsor|Hartford,Holiday Inn Express Downtown Hartford,0.766666666667
Holiday Inn Capitol|South of Mall,Holiday Inn Airport South San Francisco,0.789473684211
Sheraton|Sioux Falls,Sheraton Hotel Sioux Falls,1.0
Quality Inn and Suites|Sioux Falls,Quality Inn And Suites Sioux Falls,1.0
Microtel Inn Hamilton Place|Chattanooga,Microtel Inn Hamilton Place Chattanooga,1.0
Sheraton Read House Hotel and Suites|Chattanooga,Sheraton Read House Hotel Chattanooga,0.826086956522
La Quinta Inn|Chattanooga,La Quinta Inn Chattanooga,1.0
Radisson Harborview|Duluth,Radisson Hotel Harborview Duluth (Minnesota),0.974358974359
Sheraton|Duluth,Sheraton Hotel Duluth (Minnesota),1.0
Allyndale Motel|Duluth,Allyndale Motel Duluth (Minnesota),1.0
Hilton Airport|St. Louis,Hampton Inn Airport Louisville,0.727272727273
Best Western|St. Louis,Best Western Inn Saint Louis,0.857142857143
Comfort Inn|St. Louis,Comfort Inn Alexandria (Louisiana),1.0
Homestead Studio Suites|St. Louis,Homestead Studio Suites Westport Saint Louis,0.836363636364
Holiday Inn|St. Louis,Holiday Inn Alexandria (Louisiana),1.0
Hilton Garden Inn|St. Louis,Hilton Garden Inn Airport Louisville,0.809523809524
Hilton Downtown|St. Louis,Hilton Hotel Downtown Saint Louis,0.967741935484
Hyatt Riverfront|St. Louis,Hyatt Regency Hotel Riverfront Saint Louis,0.780487804878
Omni Majestic Hotel|St. Louis,Omni Majestic Hotel Saint Louis,1.0
Westin|St. Louis,Westin Hotel Saint Louis,1.0
Chase Park Plaza|St. Louis,Chase Park Plaza Hotel Saint Louis,1.0
Moonrise Hotel|St. Louis,Moonrise Hotel Saint Louis,1.0
Crowne Plaza Clayton|St. Louis,Crowne Plaza Hotel Downtown Saint Louis,0.761904761905
Holiday Inn Forest Park|St. Louis,Holiday Inn Forest Park Saint Louis,1.0
Country Inn and Suites|St. Louis,Country Inn & Suites Covington (Louisiana),0.947368421053
Holiday Inn Select|St. Louis,Holiday Inn Select Downtown Saint Louis,0.8
Sheraton Chalet|St. Louis,Sheraton Westport Chalet Hotel Saint Louis,0.769230769231
Sheraton Westport Plaza|St. Louis,Sheraton Westport Plaza Hotel Saint Louis,1.0
Drury Inn and Suites Westport|St. Louis,Drury Inn & Suites Forest Park Saint Louis,0.8
Holiday Inn Westport|St. Louis,Holiday Inn South Saint Louis,0.810810810811
Staybridge Suites|St. Louis,Staybridge Suites Saint Louis,1.0
Comfort Inn Westport|St. Louis,Comfort Inn Westport Saint Louis,1.0
Red Lion|Port Angeles,Red Lion Hotel Port Angeles,1.0
Days Inn|Port Angeles,Days Inn Port Angeles,1.0
Holiday Inn Express|Chowchilla,Holiday Inn Express Hotel & Suites Chowchilla,0.791666666667
Silver Legacy Resort Casino|Reno - Tahoe,Silver Legacy Resort Reno,0.851063829787
Circus Circus|Reno - Tahoe,Circus Circus Hotel Reno,1.0
Sands Regency|Reno - Tahoe,Sands Regency Hotel Reno,1.0
Lake Tahoe Vacation Resort|Reno - Tahoe,Lake Tahoe Vacation Resort,1.0
Inn by the Lake|Reno - Tahoe,Inn By the Lake Resort South Lake Tahoe,0.810810810811
Best Western Station House|Reno - Tahoe,Best Western Station House Inn South Lake Tahoe,0.928571428571
Budget Inn|Reno - Tahoe,Budget Inn South Lake Tahoe,1.0
Lake Tahoe Inn|Reno - Tahoe,A&A Lake Tahoe Inn South Lake Tahoe,0.875
Best Tahoe West Inn|Reno - Tahoe,Best Tahoe West Inn South Lake Tahoe,1.0
Hawthorn Suites|Reno - Tahoe,Hawthorn Suites Reno,1.0
Staybridge Suites|Reno - Tahoe,Staybridge Suites Reno,1.0
Extended StayAmerical South Meadows|Reno - Tahoe,Extended Stay America Hotel Reno,0.714285714286
Hampton Inn|State College,Hampton Inn State College,1.0
State College Holiday Inn Express Williamsburg|State College,Holiday Inn Express Williamsburg Square State College,0.901408450704
Hilton Gateway at Penn Station|Newark,Hilton Hotel Penn Station Newark (New Jersey),0.8
Hilton Newark Airport|Newark,Hilton Hotel Fremont Newark (California),0.733333333333
Sheraton|Newark,Sheraton Hotel Newark (New Jersey),1.0
Country Inn and Suites|Newark,Country Inn & Suites Newark (Delaware),0.947368421053
Newark Comfort Suites|Newark,Comfort Suites Newark (New Jersey),1.0
Ramada Inn|Newark,Ramada Hotel Newark (Delaware),0.75
Howard Johnson Newark|Newark,Howard Johnson Hotel Newark (New Jersey),1.0
Sheraton|Newark,Sheraton Hotel Newark (New Jersey),1.0
Best Western River Inn|Newark,Best Western Robert Treat Hotel Newark (New Jersey),0.723404255319
Candlewood Suites|Newark,Homewood Suites Newark (California),0.75
Staybridge Suites|Newark,Staybridge Suites Wilmington Newark (Delaware),0.755555555556
Candlewood Suites|Newark,Homewood Suites Newark (California),0.75
Howard Johnson Express|Newark,Howard Johnson Hotel Newark (New Jersey),0.777777777778
Candlewood Suites|Newark,Homewood Suites Newark (California),0.75
Howard Johnson|Newark,Howard Johnson Hotel Newark (New Jersey),1.0
Avia|Napa - Sonoma,AVIA Hotel Napa,1.0
Vino Bello|Napa - Sonoma,Vino Bello Resort Napa,0.740740740741
Embassy Suites|Napa - Sonoma,Embassy Suites Valley Napa,0.8
River Terrace Inn|Napa - Sonoma,River Terrace Inn Napa,1.0
Best Western Inn at the Vines|Napa - Sonoma,Best Western Inn at The Vines Napa,1.0
MacArthur Place Inn|Napa - Sonoma,Macarthur Place Inn Sonoma,1.0
Hyatt Regency|Reston - Sterling - Dulles Intl Airport IAD North,Hyatt Regency Hotel Reston,1.0
Hyatt Place Dulles Airport North|Reston - Sterling - Dulles Intl Airport IAD North,Hyatt Place Hotel Dulles Airport Sterling (Virginia),0.881355932203
Comfort Inn|Reston - Sterling - Dulles Intl Airport IAD North,Comfort Inn Sterling (Colorado),1.0
Holiday Inn Express|Bluffton,Holiday Inn Express Bluffton,1.0
Holiday Inn Express|Wenatchee,Holiday Inn Express Wenatchee,1.0
Holiday Inn Express Hotel and Suites Manchester|Manchester - Bedford,Holiday Inn Express Hotel & Suites Manchester (Tennessee),0.805970149254
Holiday Inn Machester Airport|Manchester - Bedford,Quality Inn Manchester Airport Bedford (New Hampshire),0.847457627119
Quality Inn Wayfarer|Manchester - Bedford,Quality Inn Bedford (Pennsylvania),0.709677419355
Hyatt Place|Fort Wayne,Hyatt Place Hotel Fort Wayne,1.0
Extended StayAmerica|Fort Wayne,Extended Stay America Hotel South Fort Wayne,0.833333333333
Ramada Limited|Tifton,Ramada Limited Hotel Tifton,1.0
Holiday Inn|Charlotte,Days Inn Port Charlotte,0.736842105263
Country Inn and Suites|Charlotte,Country Inn & Suites Port Charlotte,0.947368421053
La Quinta Inn|Charlotte,La Quinta Inn & Suites Port Charlotte,0.742857142857
Marriott Executive Park|Charlotte,Marriott Hotel Executive Park Charlotte (North Carolina),0.707692307692
Doubletree Airport|Charlotte,Doubletree Hotel Airport Charlotte,0.972972972973
Holiday Inn|Charlotte,Days Inn Port Charlotte,0.736842105263
Hyatt Place AirportTyvola Road|Charlotte,Hyatt Place Hotel Airport Charlotte,0.76
Hyatt Place City Park|Charlotte,Hyatt Place Hotel Airport Charlotte,0.731707317073
Hampton Inn Arrowood|Charlotte,Hampton Inn & Suites Arrowood Charlotte,0.816326530612
Hilton Garden Inn|Charlotte,Hilton Garden Inn Charlottesville,1.0
Holiday Inn Express|Charlotte,Holiday Inn Express Hotel & Suites Charlotte (Michigan),0.791666666667
Country Inn and Suites|Charlotte,Country Inn & Suites Port Charlotte,0.947368421053
Candlewood Suites Charlotte University|Charlotte,Candlewood Suites University Charlotte,0.982456140351
Omni|Charlotte,Omni Hotel Charlottesville,1.0
Westin|Charlotte,Westin Hotel Charlotte,1.0
InterContinental West|Miami,InterContinental Hotel Miami,0.864864864865
Sofitel|Miami,Sofitel Hotel Miami,1.0
Doubletree Miami Mart Airprot Hotel|Miami,Doubletree Hotel Airport Miami,0.837209302326
Holiday Inn Miami Airport|Miami,Rodeway Inn Airport Miami,0.820512820513
Staybridge Suites Airport West|Miami,Homewood Suites Airport West Miami,0.724137931034
Summerfield Suites Airport|Miami,Hyatt Summerfield Suites Airport Miami,0.896551724138
Homestead Suites|Miami,Opera Suites Miami,0.714285714286
La Quinta Airport East|Miami,La Quinta Inn Airport East Miami Springs,0.916666666667
La Quinta Airport West|Miami,La Quinta Inn Airport East Miami Springs,0.875
Extended StayAmerica Doral|Miami,Extended Stay America Hotel Coral Gables Miami,0.819672131148
Suites at Indian Creek|Miami,Indian Creek Hotel Miami Beach,0.705882352941
The Palms|Miami,The Palms Hotel South Miami Beach,0.72
Best Western Oceanfront|Miami,Best Western Inn Miami (Oklahoma),0.769230769231
Circa|Miami,Circa 39 Hotel Miami Beach,0.769230769231
Riu Florida Beach|Miami,Riu Florida Beach Hotel Miami Beach,1.0
Suites at Indian Creek|Miami,Indian Creek Hotel Miami Beach,0.705882352941
Deauville Beach Resort|Miami,Deauville Beach Resort Miami Beach,1.0
Sixty Sixty Resort Residences|Miami,Sixty Sixty Resort Miami Beach,0.765957446809
Days Inn Oceanside|Miami,Days Inn Oceanside Miami Beach,1.0
Mayfair Hotel|Miami,Mayfair Hotel Miami,1.0
Sonesta Hotel and Suites|Miami,Opera Suites Miami,0.740740740741
Holiday Inn|Miami,Days Inn Miami Beach,0.736842105263
Best Miami Hotel|Miami,Best Miami Hotel South Miami,1.0
Epic Hotel|Miami,Epic Hotel Miami,1.0
Hotel Conrad|Miami,Conrad Hotel Miami,1.0
Viceroy|Miami,Viceroy Hotel Miami,1.0
Hyatt Regency|Miami,Hyatt Regency Hotel Miami,1.0
InterContinental|Miami,InterContinental Hotel Miami,1.0
Holiday Inn Port of Miami|Miami,Holiday Inn Downtown Port Of Miami,0.808510638298
Miami Sun Hotel|Miami,Miami Sun Hotel,1.0
Hotel Indigo|Miami,Hotel Indigo Miami Lakes,1.0
Holiday Inn Express Hialeah|Miami,Holiday Inn Express Miami Springs,0.826086956522
Howard Johnson Plaza Hotel|Miami,Howard Johnson Plaza Hotel Dezerland Miami Beach,0.78431372549
Villa Harding Suites|Miami,Villa Harding Suites Miami Beach,1.0
The Mondrian|Miami,Mondrian Hotel Miami Beach,0.8
Metropole Suites|Miami,Towneplace Suites Miami Lakes,0.727272727273
Riviera Suites|Miami,River Park Hotel and Suites Miami,0.8125
Sanctuary Hotel|Miami,Sanctuary Hotel South Miami Beach,0.72
Albion South Beach|Miami,Barbizon South Beach Hotel Miami Beach,0.894736842105
Astor Hotel|Miami,Astor Hotel Miami Beach,1.0
Blue Moon Hotel|Miami,Blue Moon Hotel Miami Beach,1.0
Clinton Hotel and Spa|Miami,Clinton Hotel & Spa Miami Beach,0.923076923077
Essex House Hotel|Miami,Essex House Hotel Miami Beach,1.0
Chesterfield Hotel|Miami,Chesterfield Hotel Miami Beach,1.0
Hotel Chelsea|Miami,Chelsea Hotel Miami Beach,1.0
Lily Leon Hotel|Miami,Lily Leon Hotel Miami Beach,1.0
Ocean Reef Suites|Miami,Ocean Reef Suites Miami Beach,1.0
President Hotel|Miami,President Hotel Miami Beach,1.0
Richmond Hotel|Miami,Richmond Hotel Miami Beach,1.0
REVIEW|Miami,Greenview Hotel Miami Beach,0.8
Whitelaw Hotel|Miami,Whitelaw Hotel Miami Beach,1.0
Hotel Chelsea|Miami,Chelsea Hotel Miami Beach,1.0
Hotel Shelley|Miami,Hotel Shelley Miami Beach,1.0
Island House South Beach|Miami,Sense South Beach Hotel Miami Beach,0.780487804878
Princess Ann Hotel|Miami,Princess Ann Hotel Miami Beach,1.0
The Strand Ocean Drive Hotel|Miami,The Strand Ocean Drive Hotel Miami Beach,1.0
Ocean Five Hotel|Miami,Ocean Five Hotel Miami Beach,1.0
Penguin Hotel|Miami,Penguin Hotel Miami Beach,1.0
REVIEW|Miami,Greenview Hotel Miami Beach,0.8
REVIEW|Miami,Greenview Hotel Miami Beach,0.8
Room Mate Waldorf Hotel|Miami,Room Mate Waldorf Hotel Miami Beach,1.0
The Wave Hotel|Miami,The Wave Hotel Miami Beach,1.0
National Hotel|Miami,National Hotel Miami Beach,1.0
Raleigh Hotel|Miami,The Raleigh Hotel Miami Beach,0.777777777778
Shore Club|Miami,Shore Club Hotel Miami Beach,1.0
Doubletree Surfcomber|Miami,Doubletree Surfcomber Hotel Miami Beach,1.0
Holiday Inn South Beach|Miami,Royal Hotel South Beach Miami Beach,0.731707317073
Marseilles Hotel|Miami,Marseilles Hotel Miami Beach,1.0
Baymont Inn|Port Huron,Hampton Inn Port Huron,0.727272727273
Capitol Plaza|Topeka,Capitol Plaza Hotel Topeka,1.0
Four Points|Fairview Heights - Collinsville Area,Four Points Hotel Fairview Heights,1.0
Best Western Cottontree Inn|Sandy - Draper - South Jordan,Best Western Cottontree Inn Sandy (Utah),1.0
Holiday Inn Express|Sandy - Draper - South Jordan,Holiday Inn Express Hotel & Suites Sandy (Utah),0.791666666667
Best Western Promenade|Savannah,Best Western Promenade Hotel Savannah (Georgia),0.785714285714
Thunderbird Inn|Savannah,Thunderbird Inn Savannah (Georgia),0.731707317073
Holiday Inn Savannah|Savannah,Days Inn Savannah (Tennessee),0.736842105263
Savannah Suites|Savannah,Savannah Suites,1.0
Wingate Hotel|Savannah,Wingate Inn Savannah,0.777777777778
Country Inn and Suites|Savannah,Country Inn & Suites Midtown Savannah,0.782608695652
Quality Inn|Savannah,Quality Inn Midtown Savannah,0.733333333333
Holiday Inn North Fossil Creek|Fort Worth,Holiday Inn North Fossil Creek Fort Worth,1.0
Hyatt Place Cityview|Fort Worth,Hyatt Place Hotel Cityview Fort Worth,0.975609756098
Holiday Inn Express|McAllen,Holiday Inn Express Hotel & Suites McAllen,0.791666666667
Holiday Inn Express|Washington,Holiday Inn Express Washington (Indiana),1.0
Americas Best Value Inn|Granbury,Americas Best Value Inn Granbury,1.0
Holiday Inn Riverview|Elmira - Corning,Holiday Inn Riverview Elmira,1.0
La Playa Hotel|Monterey - Carmel,La Playa Hotel Carmel By the Sea,1.0
Carmel Sands Lodge|Monterey - Carmel,Carmel Lodge,0.8
Carmel River Inn|Monterey - Carmel,Carmel Resort Inn,0.848484848485
Bernardus Lodge|Monterey - Carmel,Bernardus Lodge Carmel Valley,1.0
Quail Lodge Resort|Monterey - Carmel,Quail Lodge Carmel Valley,0.758620689655
Carmel Valley Ranch|Monterey - Carmel,Carmel Valley Ranch Resort,0.844444444444
Holiday Inn Express Marina|Monterey - Carmel,Holiday Inn Express Cannery Row Monterey,0.771929824561
Hotel Pacific|Monterey - Carmel,Pacific Hotel Monterey,1.0
Portola Hotel and Spa|Monterey - Carmel,Portola Hotel & Spa at Monterey Bay,0.705882352941
Casa Munras|Monterey - Carmel,Casa Munras Hotel Monterey,1.0
Hotel Abrego|Monterey - Carmel,Hotel Abrego Monterey,1.0
Spindrift Inn|Monterey - Carmel,Spindrift Inn Monterey,1.0
Best Western Victorian Inn|Monterey - Carmel,Best Western Victorian Inn Monterey,1.0
Hilton Garden Inn|Monterey - Carmel,Hilton Garden Inn Monterey,1.0
Blue Lagoon Inn|Monterey - Carmel,Blue Lagoon Inn Monterey,1.0
Holiday Inn Express Seaside|Monterey - Carmel,Holiday Inn Express Cannery Row Monterey,0.758620689655
Ramada Limited|Monterey - Carmel,Ramada Limited Hotel Monterey,1.0
Delmonte Pines|Monterey - Carmel,Del Monte Pines Hotel Monterey,0.965517241379
Howard Johnson Express Seaside|Monterey - Carmel,Howard Johnson Express Hotel Monterey,0.846153846154
Anton Inn|Monterey - Carmel,Colton Inn Monterey,0.736842105263
Holiday Inn Express at Monterey Bay|Monterey - Carmel,Holiday Inn Express Cannery Row Monterey,0.787878787879
Best Western|Jamestown,Best Western Downtown Hotel Jamestown (New York),0.727272727273
The Abraham Lincoln Wyndham Hotel|Reading,Abraham Lincoln Hotel Reading (Pennsylvania),0.714285714286
Bell Rock Inn and Suites|Sedona,Bell Rock Inn & Suites Sedona,0.952380952381
Kokopelli Suites|Sedona,Kokopelli Suites Sedona,1.0
Real Inn and Suites|Sedona,Sedona Real Inn and Suites,1.0
Days Inn|Sedona,Days Inn Sedona,1.0
Wildflower Inn|Sedona,Wildflower Inn Sedona,1.0
Sky Ranch Lodge|Sedona,Sky Ranch Lodge Sedona,1.0
The Views Inn|Sedona,Views Inn Sedona,0.818181818182
La Quinta Inn|Nacogdoches,La Quinta Inn Nacogdoches,1.0
Golden Eagle Resort|Stowe,Golden Eagle Resort Stowe (Vermont),0.775510204082
Green Mountain Inn|Stowe,Green Mountain Inn Stowe (Vermont),0.765957446809
Best Western Carpinteria Inn|Carpinteria,Best Western Inn Carpinteria,0.969696969697
Phoenix Inn Suites|Eugene - Springfield,Phoenix Inn and Suites Eugene,0.944444444444
Ramada|Alpine,Ramada Inn Alpine (Texas),0.75
Sheraton Tucson Hotel and Suites in Tucson East|Tucson,Sheraton Hotel & Suites Tucson,0.772727272727
Doubletree Hotel at Reid Park|Tucson,Doubletree Hotel Reid Park Tucson,0.933333333333
Four Points Tucson University Place|Tucson,Four Points Hotel University Plaza Tucson,0.931034482759
Riverpark Inn|Tucson,Riverpark Inn Tucson,1.0
Howard Johnson Inn|Tucson,Howard Johnson Inn Downtown Tucson,0.8
Radisson Suite Tucson|Tucson,Radisson Suites Tucson,0.965517241379
Sheraton Hotel and Suites|Tucson,Sheraton Hotel & Suites Tucson,0.941176470588
Viscount Suites|Tucson,Viscount Suite Hotel Tucson,0.965517241379
Smugglers Inn|Tucson,Sam Hughes Inn Tucson,0.740740740741
Loews Ventana Canyon Resort|Tucson,Loews Ventana Canyon Resort Tucson,1.0
The Westin La Paloma Resort and Spa|Tucson,Westin La Paloma Resort Tucson,0.851851851852
Comfort Suites at Tucson Mall|Tucson,Comfort Suites Mall Tucson,0.904761904762
Country Inn and Suites|Tucson,Country Inn & Suites Airport Tucson,0.782608695652
Holiday Inn|Tucson,Rodeway Inn Tucson,0.727272727273
Hyatt Place|Tucson,Hyatt Place Hotel Airport Tucson,0.709677419355
Crossland Suites|Tucson,Radisson Suites Tucson,0.709677419355
Starr Pass Golf Suites|Tucson,Starr Pass Golf Suites Tucson,1.0
Holiday Inn Bridgeport|Stamford - Bridgeport,Holiday Inn Downtown Stamford (Connecticut),0.714285714286
Holiday Inn Express|Stamford - Bridgeport,Holiday Inn Bridgeport (Connecticut),0.733333333333
Holiday Inn Select|Stamford - Bridgeport,Holiday Inn Bridgeport (Connecticut),0.758620689655
Hampton Inn|Stamford - Bridgeport,Hampton Inn Bridgeport (West Virginia),1.0
Hilton Boston Logan Airport|Boston,Hilton Hotel Logan Airport Boston,1.0
Embassy Suites Logan AirportSaugus|Boston,Embassy Suites Logan Airport Boston,0.903225806452
Holiday Inn|Boston,Days Inn Boston,0.736842105263
Colonnade Hotel|Boston,The Colonnade Hotel Boston,0.818181818182
Copley Square Hotel|Boston,Copley Square Hotel Boston,1.0
Eliot Hotel|Boston,The Eliot Hotel Boston,0.714285714286
Westin Copley Place|Boston,Westin Hotel Copley Place Boston,0.974358974359
Best Western Roundhouse|Boston,Best Western Roundhouse Suites Boston,0.867924528302
Hotel Buckminster|Boston,Boston Hotel Buckminster,1.0
W Hotel Boston|Boston,W Hotel Boston,1.0
Radisson|Boston,Radisson Hotel Boston,1.0
Sheraton|Boston,Sheraton Hotel Boston,1.0
Doubletree Guest Suites Cambridge|Boston,Doubletree Guest Suites Boston,0.821428571429
Courtyard Woburn Boston North|Boston,Courtyard Hotel South Boston,0.717948717949
Holiday Inn Select|Boston,Holiday Inn Express Boston,0.756756756757
Best Western Tria|Boston,Best Western Terrace Inn Boston,0.780487804878
Holiday Inn Express|Boston,Holiday Inn Express Boston,1.0
Constitution Inn|Boston,Constitution Inn Boston,1.0
Radisson|Boston,Radisson Hotel Boston,1.0
InterContinental|Boston,InterContinental Hotel Boston,1.0
Liberty Hotel|Boston,Liberty Hotel Boston,1.0
Nine Zero|Boston,Nine Zero Hotel Boston,1.0
Omni Parker House|Boston,Omni Parker House Hotel Boston,1.0
Onyx|Boston,Onyx Hotel Boston,1.0
Club Quarters  Boston|Boston,Club Quarters Hotel Boston,1.0
Bulfinch Hotel|Boston,Bulfinch Hotel Boston,1.0
Holiday Inn Express Downtown|Boston,Holiday Inn Express Boston,0.808510638298
Holiday Inn Brockton|Boston,Holiday Inn Beacon Hill Boston,0.744186046512
Holiday Inn Newton|Boston,Holiday Inn Beacon Hill Boston,0.731707317073
Westin Boston Waterfront|Boston,Westin Hotel Waterfront Boston,1.0
Holiday Inn|Lawrence,Holiday Inn Lawrence,1.0
Americas Best Value Inn|Lawrence,Americas Best Value Inn Lawrenceburg (Tennessee),1.0
Holiday Inn Express|Valparaiso,Holiday Inn Express Hotel & Suites Valparaiso (Indiana),0.791666666667
La Quinta Inn and Suites|Erie,La Quinta Inn & Suites Erie,0.952380952381
Downtown Erie Hotel|Erie,Downtown Hotel Erie,1.0
Knights Inn|Erie,Knights Inn Downtown Erie,0.709677419355
Baymont Inn and Suites|Longview,Baymont Inn & Suites Longview,0.947368421053
Best Western Innsuites|Ontario,Best Western Inn & Suites Ontario,0.936170212766
Holiday Inn|Ontario,Holiday Inn Ontario (Oregon),1.0
Holiday Inn Express|Ontario,Holiday Inn Express Hotel & Suites Ontario (Oregon),0.791666666667
Holiday Inn|Naples - Fort Myers,Holiday Inn Fort Myers Beach,1.0
